"2015-09-01","0","0","0","0","0","0","4000","0","0","4125","0","0","0","0","0","0","0","0","0"
"2015-09-02","0","0","0","0","0","0","5500","0","0","1200","0","0","200000","0","56725","0","0","0","0"
"2015-09-03","0","0","0","0","0","0","3600","0","107949","0","0","0","0","0","0","0","0","0","0"
"2015-09-04","0","0","0","0","0","0","12002","0","0","0","0","0","0","0","0","0","621000","0","0"
"2015-09-05","0","0","0","0","0","0","0","0","0","0","0","31665","0","0","0","0","64000","0","0"
"2015-09-06","0","0","0","0","0","0","28036","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-09-07","0","0","0","0","0","0","4000","0","0","0","107900","0","0","0","0","0","0","0","0"
"2015-09-08","0","0","0","0","0","0","4000","0","0","0","20000","0","0","0","0","0","0","0","0"
"2015-09-09","0","0","0","0","0","0","15180","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-09-10","0","0","0","0","0","0","9125","0","0","0","0","0","0","0","0","34000","0","0","0"
"2015-09-11","0","0","0","0","0","0","30195","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-09-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70000","21450","0","0","0"
"2015-09-13","0","0","0","0","0","0","10900","0","30000","0","0","0","0","0","0","10000","0","0","0"
"2015-09-14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-09-15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-09-16","0","0","0","0","0","0","11500","310962","134005","0","0","0","0","0","0","0","0","0","0"
"2015-09-17","0","0","0","0","0","0","10600","25000","0","0","0","0","0","0","0","0","10000","0","0"
"2015-09-18","0","0","0","0","0","0","65740","0","0","3000","0","0","0","0","30000","0","0","0","0"
"2015-09-19","0","0","0","0","0","0","4284","0","0","0","0","0","0","0","32000","0","0","0","0"
"2015-09-20","0","0","0","0","0","0","29144","4030","0","0","0","0","19785","0","0","48620","0","0","0"
"2015-09-21","0","0","0","0","0","0","5000","0","0","0","148500","0","0","0","0","0","0","0","0"
"2015-09-22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-09-23","0","0","0","0","0","0","0","0","0","0","0","0","690000","0","0","0","0","0","0"
"2015-09-24","0","0","0","0","0","0","3600","0","20400","0","0","0","0","0","10000","0","0","0","0"
"2015-09-25","0","0","0","0","0","0","4000","0","0","0","0","0","255255","0","0","0","0","0","0"
"2015-09-26","0","0","0","0","0","0","1735","0","20000","0","0","0","0","0","0","51720","0","0","0"
"2015-09-27","0","0","0","0","0","0","3200","0","0","0","0","0","0","0","0","0","0","0","0"
"2015-09-28","0","0","0","0","0","0","13754","0","114795","0","0","0","110000","0","0","0","0","0","0"
"2015-09-29","0","0","0","0","0","0","3600","0","0","111100","188900","0","0","0","0","0","0","0","0"
"2015-09-30","20000","60000","0","0","0","0","14975","0","0","0","0","0","0","0","0","0","0","0","0"
