"2012-04-01","0","0","0","0","0","0","1300","5400","0","0","0","0","0","0","0","0","0","0","0"
"2012-04-02","0","0","0","0","0","0","0","5490","600","0","4809","50000","0","0","0","0","0","0","0"
"2012-04-03","0","0","0","0","0","0","2226","7698","1000","0","0","0","0","0","0","0","0","0","0"
"2012-04-04","0","0","0","0","0","0","0","0","20000","0","0","0","0","0","0","0","0","0","0"
"2012-04-05","0","0","0","0","0","0","1850","0","5000","0","0","0","0","6900","0","0","0","0","0"
"2012-04-06","0","0","0","0","0","0","95028","93826","0","0","9162","4644","0","0","0","0","0","0","0"
"2012-04-07","0","0","0","0","0","0","43000","0","0","0","0","0","0","0","0","0","0","0","0"
"2012-04-08","15000","50000","13000","14317","29742","19450","11050","0","0","0","0","0","0","0","0","0","0","0","0"
"2012-04-09","0","0","0","0","0","0","1400","0","10000","0","0","50000","0","0","0","0","0","0","0"
"2012-04-10","0","0","0","0","0","0","800","0","0","0","0","0","0","0","0","0","0","0","0"
"2012-04-11","0","0","0","0","0","0","0","17500","0","0","0","0","0","0","0","0","0","0","0"
"2012-04-12","0","0","0","0","0","0","0","0","21000","17000","0","20000","172500","0","0","0","0","0","0"
"2012-04-13","0","0","0","0","0","0","24689","0","0","222000","2646","0","0","0","0","0","0","0","0"
"2012-04-14","0","0","0","0","0","0","9000","4100","0","0","4500","0","0","0","0","0","0","0","0"
"2012-04-15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2012-04-16","0","0","0","0","0","0","0","0","0","0","0","37200","0","0","0","0","0","0","0"
"2012-04-17","0","0","0","0","0","0","2500","0","0","47000","0","0","0","0","0","0","0","0","0"
"2012-04-18","0","0","0","0","0","0","2985","20000","10000","0","0","0","0","0","0","0","0","0","0"
"2012-04-19","0","0","0","0","0","0","7894","0","0","0","5900","0","0","122000","0","0","0","0","0"
"2012-04-20","0","0","0","0","0","0","22459","1325","30000","0","0","0","0","0","0","0","0","0","0"
"2012-04-21","0","0","0","0","0","0","2900","33000","0","5000","0","112050","0","0","17000","0","0","0","0"
"2012-04-22","0","0","0","0","0","0","21920","0","0","0","4399","0","0","0","0","0","0","0","0"
"2012-04-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1100","0","0","0","0"
"2012-04-24","0","0","0","0","0","0","1639","0","2000","0","0","0","0","0","0","10200","0","0","0"
"2012-04-25","0","0","0","0","0","0","1444","0","0","0","0","0","0","15900","0","0","0","0","0"
"2012-04-26","0","0","0","0","0","0","0","0","0","24000","0","36000","0","0","0","0","0","0","0"
"2012-04-27","0","0","0","0","0","0","0","15000","0","0","0","0","0","0","0","0","0","0","0"
"2012-04-28","0","0","0","0","0","0","1200","0","0","0","0","0","0","0","3000","100000","0","0","0"
"2012-04-29","0","0","0","0","0","0","10837","0","23100","0","3560","0","0","10875","0","0","0","0","0"
"2012-04-30","0","0","0","0","0","0","1510","14300","1400","0","0","0","0","0","15000","0","0","0","0"
