"2011-12-01","0","0","0","0","0","0","0","0","30000","0","0","0","0","0","0","0","0","0","0"
"2011-12-02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011-12-03","0","0","0","26300","44975","15560","45000","0","0","0","0","0","0","14000","0","0","0","0","0"
"2011-12-04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2011-12-05","0","0","0","0","0","0","12996","21919","0","0","0","0","0","0","0","0","0","0","0"
"2011-12-06","0","0","0","0","0","0","0","0","0","0","0","9000","0","0","0","0","0","0","0"
"2011-12-07","0","0","0","0","0","0","1500","0","0","0","0","0","0","0","0","0","0","0","0"
"2011-12-08","0","0","0","0","0","0","5000","0","40000","0","0","64400","0","0","0","0","0","0","0"
"2011-12-09","0","0","0","0","0","0","77552","118130","0","0","0","5480","0","0","0","0","0","0","0"
"2011-12-10","0","0","0","0","0","0","0","0","0","0","0","26550","0","0","0","0","0","0","0"
"2011-12-11","0","0","0","0","0","0","1250","0","0","0","160000","0","0","0","0","0","0","0","0"
"2011-12-12","0","0","0","0","0","0","0","0","0","0","0","0","0","2400","0","0","0","0","0"
"2011-12-13","0","0","0","0","0","0","15000","5000","0","0","0","0","0","0","0","0","0","0","0"
"2011-12-14","0","0","0","0","0","0","1500","0","0","0","0","3000","0","0","0","0","0","0","0"
"2011-12-15","0","0","0","0","0","0","0","0","0","0","16550","25000","0","21000","0","0","0","0","0"
"2011-12-16","0","0","0","0","0","0","2400","0","50000","0","0","94050","0","0","0","0","0","0","0"
"2011-12-17","0","0","0","0","0","0","26581","24562","0","0","0","41193","45980","0","0","0","0","0","0"
"2011-12-18","15000","0","0","0","0","0","0","0","0","33500","0","0","0","0","0","0","0","0","0"
"2011-12-19","0","0","0","0","0","0","0","0","0","0","0","17350","0","0","0","0","0","0","0"
"2011-12-20","0","0","0","0","0","0","8800","800","0","2622","77000","23150","0","0","0","0","0","0","0"
"2011-12-21","0","0","0","0","0","0","2543","0","0","4222","0","8000","0","0","0","0","0","0","0"
"2011-12-22","0","0","0","0","0","0","23528","0","40000","0","0","8000","0","0","0","0","0","0","0"
"2011-12-23","0","0","0","0","0","0","3500","0","0","0","0","58065","0","0","0","0","0","0","0"
"2011-12-24","0","0","0","0","0","0","2940","0","0","10000","0","23179","45800","0","0","0","0","0","0"
"2011-12-25","0","0","0","0","0","0","4145","0","0","0","0","0","0","0","0","0","0","0","0"
"2011-12-26","0","0","0","0","0","0","3930","12000","0","0","0","8000","0","0","0","0","0","0","0"
"2011-12-27","0","0","0","0","0","0","2658","5000","0","49000","0","18000","320000","0","0","0","0","0","0"
"2011-12-28","0","0","0","0","0","0","80136","25398","0","0","0","36600","0","30200","0","0","0","0","0"
"2011-12-29","0","0","0","0","0","0","0","0","0","15000","0","35200","0","0","0","0","0","0","0"
"2011-12-30","0","0","0","0","0","0","3485","2000","2000","0","0","8000","10958","0","0","0","0","0","0"
"2011-12-31","0","0","0","0","0","0","2800","0","0","6000","0","8000","0","0","0","0","0","0","0"
