"2012-05-01","0","0","0","0","0","0","14744","10583","0","0","0","1864","0","0","0","0","0","0","0"
"2012-05-02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2012-05-03","0","0","0","0","0","0","9734","0","0","0","0","0","0","0","8000","0","0","0","0"
"2012-05-04","0","0","0","0","0","0","9863","0","0","0","0","0","0","0","0","0","0","0","0"
"2012-05-05","0","0","0","0","0","0","12006","0","10000","0","102652","9766","0","0","0","0","0","0","0"
"2012-05-06","0","0","0","0","0","0","3442","0","0","0","0","0","0","0","0","0","0","0","0"
"2012-05-07","0","0","0","0","0","0","7248","15500","0","0","0","10000","0","0","0","0","0","0","0"
"2012-05-08","15000","50000","0","0","0","0","65119","116489","0","0","0","0","0","0","0","0","0","0","0"
"2012-05-09","0","0","0","0","0","0","7411","0","0","0","0","0","0","0","0","0","0","0","0"
"2012-05-10","0","0","0","0","0","0","0","0","0","0","0","0","103860","0","0","0","0","0","0"
"2012-05-11","0","0","0","0","0","0","2280","0","0","0","0","0","0","0","13892","0","0","0","0"
"2012-05-12","0","0","0","0","0","0","6117","0","0","0","0","0","0","0","0","0","0","0","0"
"2012-05-13","0","0","0","0","0","0","5283","0","0","3500","0","0","0","0","0","0","0","0","0"
"2012-05-14","0","0","0","0","0","0","5763","0","55000","0","0","2055","0","0","0","0","0","0","0"
"2012-05-15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60000","0","0","0","0"
"2012-05-16","0","0","0","0","0","0","5288","0","0","0","0","0","0","0","0","77200","0","0","0"
"2012-05-17","0","0","0","0","0","0","9900","35000","0","0","0","0","0","0","0","0","0","0","0"
"2012-05-18","0","0","0","0","0","0","4163","0","0","0","0","0","0","0","2179","2170","0","0","0"
"2012-05-19","0","0","0","0","0","0","48882","0","0","3500","0","0","0","0","0","0","0","0","0"
"2012-05-20","0","0","0","0","0","0","10676","0","2000","0","0","0","0","0","135383","0","0","0","0"
"2012-05-21","0","0","0","0","0","0","400","4500","0","0","0","0","0","0","0","0","0","0","0"
"2012-05-22","0","0","0","0","0","0","5983","0","0","0","0","0","0","0","0","0","0","0","0"
"2012-05-23","0","0","0","0","0","0","2080","0","0","0","0","0","32610","0","0","0","0","0","0"
"2012-05-24","0","0","0","0","0","0","20300","0","20000","0","0","0","0","54000","2500","0","0","0","0"
"2012-05-25","0","0","0","0","0","0","14455","0","0","0","0","0","19500","0","0","0","0","0","0"
"2012-05-26","0","0","0","0","0","0","3887","910","0","0","0","0","0","0","0","0","0","0","0"
"2012-05-27","0","0","0","0","0","0","14228","1321","0","0","0","1995","0","0","0","20000","0","0","0"
"2012-05-28","0","0","0","0","0","0","7285","0","0","0","0","0","0","0","0","2000","0","0","0"
"2012-05-29","0","0","0","0","0","0","14736","730","5000","0","0","0","0","0","0","0","0","0","0"
"2012-05-30","0","0","0","0","0","0","1950","0","0","0","0","0","0","0","0","0","0","0","0"
"2012-05-31","0","0","0","0","0","0","4635","20000","0","0","0","0","0","0","0","0","0","0","0"
