"2014-06-01","0","0","0","0","0","0","32405","0","11200","0","0","23000","125900","0","0","0","0","0","0"
"2014-06-02","0","0","39000","0","0","0","4176","0","0","0","0","2695","0","0","0","0","0","0","0"
"2014-06-03","0","0","0","0","0","0","3019","6328","1400","0","0","20000","15000","0","0","0","0","0","0"
"2014-06-04","50000","50000","0","0","0","0","4090","20000","5800","0","0","25000","10000","0","0","0","0","0","0"
"2014-06-05","0","0","0","0","0","0","0","0","1400","0","37000","20000","0","0","0","0","0","0","0"
"2014-06-06","0","0","0","0","0","0","71494","47104","10700","0","20000","40000","0","0","0","0","0","0","0"
"2014-06-07","0","0","0","0","0","0","33400","0","1200","0","12000","35000","0","0","0","0","0","0","0"
"2014-06-08","0","0","0","0","0","0","1828","0","0","0","0","0","0","0","5500","0","0","0","0"
"2014-06-09","0","0","0","0","0","0","12877","0","0","0","0","0","0","0","40000","0","0","0","0"
"2014-06-10","0","0","0","0","0","0","9684","13969","13400","0","72500","43080","900000","0","0","0","0","0","0"
"2014-06-11","0","0","0","0","0","0","3259","0","1500","4664","0","1295","0","0","0","0","0","0","0"
"2014-06-12","0","0","0","0","0","0","0","0","1900","0","0","20000","0","0","0","0","0","0","0"
"2014-06-13","0","0","0","0","0","0","1000","23500","3400","0","0","0","0","0","0","0","0","0","0"
"2014-06-14","0","0","0","0","0","0","45400","3000","0","0","0","20000","0","0","0","0","0","0","0"
"2014-06-15","0","0","0","0","0","0","1265","0","3200","0","0","3312","0","0","0","0","0","0","0"
"2014-06-16","0","0","0","0","0","0","0","0","3500","0","0","0","0","0","0","0","0","0","0"
"2014-06-17","0","0","0","0","0","0","3900","20000","3800","0","0","0","0","0","0","0","0","0","0"
"2014-06-18","0","0","0","0","0","0","0","13272","2800","0","0","10000","0","0","0","0","0","0","0"
"2014-06-19","0","0","0","0","0","0","1100","0","2800","0","0","0","0","0","0","0","0","0","0"
"2014-06-20","0","0","0","0","0","0","5200","0","1400","0","0","0","0","0","0","0","0","0","0"
"2014-06-21","0","0","0","0","0","0","60564","3565","2800","0","0","14000","0","0","0","0","0","0","0"
"2014-06-22","0","0","0","0","0","0","12515","0","0","0","0","0","0","0","8000","0","0","0","0"
"2014-06-23","0","0","0","0","0","0","4700","0","2800","0","0","0","0","0","0","0","0","0","0"
"2014-06-24","0","0","0","0","0","0","1800","0","3400","0","0","0","0","0","0","0","0","0","0"
"2014-06-25","0","0","0","0","0","0","4465","0","4600","0","0","0","0","0","17971","0","0","0","0"
"2014-06-26","0","0","0","0","0","0","4377","0","7400","0","62900","0","0","0","0","0","0","0","0"
"2014-06-27","0","0","0","0","0","0","128926","74273","13500","0","8633","8790","40000","0","27500","0","0","0","0"
"2014-06-28","0","0","0","0","0","0","10000","1300","0","0","160000","0","0","0","50000","18500","0","0","0"
"2014-06-29","0","0","0","0","0","0","0","20000","20000","0","0","0","0","0","17000","0","0","0","0"
"2014-06-30","0","0","0","0","0","0","14244","0","0","0","0","0","0","0","230000","0","0","0","0"
